Expediente,Resolución
CFP 18368/2016,06/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,11/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,17/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,02/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,03/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,27/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,18/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,06/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,21/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,21/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,14/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,08/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9096/2017,15/07/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,16/05/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,01/04/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,20/02/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,17/02/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,14/02/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,19/12/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,17/12/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,31/05/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,27/10/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,07/09/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,04/08/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,05/05/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,28/11/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,07/11/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,31/10/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,24/10/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,16/09/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,19/08/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,18/08/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,12/07/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,17/05/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,29/03/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,25/03/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,23/02/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,14/02/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,15/12/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,25/11/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,13/10/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,29/09/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,14/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,14/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,11/06/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,06/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,06/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,28/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,10/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,10/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,08/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,29/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,29/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,11/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,01/02/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,17/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,17/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,30/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,23/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15384/2017,19/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8852/2019,10/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,20/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,26/11/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,29/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,27/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,28/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,11/06/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,28/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,21/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,08/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,10/04/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,07/09/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,30/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,13/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,13/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11616/2003,27/08/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11616/2003,01/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11616/2003,20/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11616/2003,07/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11616/2003,11/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11616/2003,22/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11616/2003,17/03/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 20018/2017,30/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20018/2017,11/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,18/04/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7148/2020,28/12/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7148/2020,31/10/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7148/2020,31/10/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7148/2020,31/10/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7148/2020,17/10/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7148/2020,11/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,27/02/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,15/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,17/10/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,25/08/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,02/08/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,21/06/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,18/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,30/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,30/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,30/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,15/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,29/09/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,07/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,02/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7148/2020,27/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1376/2004,31/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,20/10/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,17/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,26/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,22/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,03/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,21/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,12/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,14/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1376/2004,16/12/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8284/2016,07/09/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,07/08/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,04/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,02/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,24/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 14305/2015,01/03/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7
CFP 14305/2015,14/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,07/10/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,20/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/08/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,28/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,14/12/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,27/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,27/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,27/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,24/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,24/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,24/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,23/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,22/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,24/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,11/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,11/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,11/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,13/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,22/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,13/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,02/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,02/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,02/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,27/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,20/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,20/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 14305/2015,28/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,06/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,01/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,17/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,24/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,06/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 20513/2017,24/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,24/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,12/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,14/04/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,25/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,19/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,17/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,05/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,04/03/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,05/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,15/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,14/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 7356/2013,12/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7356/2013,11/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7356/2013,18/10/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7356/2013,06/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7356/2013,23/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,03/07/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
FMP 88/2019,14/10/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,21/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,09/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,14/06/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,23/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,06/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,03/04/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,08/03/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,23/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,08/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,01/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,31/10/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,26/07/2023: TRIBUNAL DE FERIA NÂ° 1 - ATIENDE A LOS TOF
FMP 88/2019,13/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,22/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,22/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,10/06/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,10/06/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,26/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,24/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,24/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,16/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,29/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,20/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,12/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,01/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,30/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,30/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,25/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,25/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,25/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,04/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,02/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,17/02/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,06/01/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
FMP 88/2019,30/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15427/2017,07/03/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,01/12/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,01/12/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,01/12/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,12/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15427/2017,10/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15427/2017,15/01/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6297/2012,21/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,14/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,14/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,15/07/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,19/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,20/10/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,25/08/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,12/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 10348/2017,23/11/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,12/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,02/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,11/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,11/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,25/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,19/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,17/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,08/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,08/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,05/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10348/2017,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 14583/2015,31/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14583/2015,26/06/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
FCB 32023375/2012,13/07/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3993/2007,26/11/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,15/10/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,20/08/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,29/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,23/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,08/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,13/04/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,27/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,18/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,10/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,30/01/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,17/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,15/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,04/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,14/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,06/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,03/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3993/2007,26/10/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 3993/2007,05/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
