Expediente,Fecha,Nombre,Link
FSM 24168/2014,10/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8083756&tipo=corrupcion-administrativa
FSM 24168/2014,30/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8035788&tipo=corrupcion-administrativa
FSM 24168/2014,25/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8008739&tipo=corrupcion-administrativa
FSM 24168/2014,29/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7891813&tipo=corrupcion-administrativa
FSM 24168/2014,06/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7790890&tipo=corrupcion-administrativa
FSM 24168/2014,06/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7791333&tipo=corrupcion-administrativa
FSM 24168/2014,28/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7775549&tipo=corrupcion-administrativa
FSM 24168/2014,21/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7743896&tipo=corrupcion-administrativa
FSM 24168/2014,20/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7736324&tipo=corrupcion-administrativa
FSM 24168/2014,06/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7684029&tipo=corrupcion-administrativa
FSM 24168/2014,06/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7684024&tipo=corrupcion-administrativa
FSM 24168/2014,06/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7683597&tipo=corrupcion-administrativa
FSM 24168/2014,06/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7683994&tipo=corrupcion-administrativa
FSM 24168/2014,27/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7644558&tipo=corrupcion-administrativa
FSM 24168/2014,27/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7643738&tipo=corrupcion-administrativa
FSM 24168/2014,27/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7644329&tipo=corrupcion-administrativa
FSM 24168/2014,14/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7596796&tipo=corrupcion-administrativa
FSM 24168/2014,11/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7581113&tipo=corrupcion-administrativa
FSM 24168/2014,07/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7568436&tipo=corrupcion-administrativa
FSM 24168/2014,07/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7568130&tipo=corrupcion-administrativa
FSM 24168/2014,03/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7544653&tipo=corrupcion-administrativa
FSM 24168/2014,03/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7544591&tipo=corrupcion-administrativa
FSM 24168/2014,21/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7492864&tipo=corrupcion-administrativa
FSM 24168/2014,14/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7473905&tipo=corrupcion-administrativa
FSM 24168/2014,09/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7453752&tipo=corrupcion-administrativa
FSM 24168/2014,02/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7419896&tipo=corrupcion-administrativa
FSM 24168/2014,22/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7355825&tipo=corrupcion-administrativa
FSM 24168/2014,22/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7352938&tipo=corrupcion-administrativa
FSM 24168/2014,05/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7284290&tipo=corrupcion-administrativa
FSM 24168/2014,24/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7224285&tipo=corrupcion-administrativa
FSM 24168/2014,18/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7196197&tipo=corrupcion-administrativa
FSM 24168/2014,12/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7170957&tipo=corrupcion-administrativa
FSM 24168/2014,30/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7119223&tipo=corrupcion-administrativa
FSM 24168/2014,16/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7025064&tipo=corrupcion-administrativa
FSM 24168/2014,16/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7024923&tipo=corrupcion-administrativa
FSM 24168/2014,07/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6973656&tipo=corrupcion-administrativa
FSM 24168/2014,01/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6943221&tipo=corrupcion-administrativa
FSM 24168/2014,26/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6921156&tipo=corrupcion-administrativa
FSM 24168/2014,26/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6921157&tipo=corrupcion-administrativa
FSM 24168/2014,26/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6921161&tipo=corrupcion-administrativa
FSM 24168/2014,13/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6911120&tipo=corrupcion-administrativa
FSM 24168/2014,11/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6896563&tipo=corrupcion-administrativa
FSM 24168/2014,11/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6896560&tipo=corrupcion-administrativa
FSM 24168/2014,04/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6864720&tipo=corrupcion-administrativa
FSM 24168/2014,11/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6748837&tipo=corrupcion-administrativa
FSM 24168/2014,08/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6742974&tipo=corrupcion-administrativa
FSM 24168/2014,05/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6719443&tipo=corrupcion-administrativa
FSM 24168/2014,05/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6719441&tipo=corrupcion-administrativa
FSM 24168/2014,05/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6719425&tipo=corrupcion-administrativa
FSM 24168/2014,05/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6719249&tipo=corrupcion-administrativa
FSM 24168/2014,01/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6727242&tipo=corrupcion-administrativa
FSM 24168/2014,01/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6727240&tipo=corrupcion-administrativa
FSM 24168/2014,11/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6598710&tipo=corrupcion-administrativa
FSM 24168/2014,11/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6598678&tipo=corrupcion-administrativa
FSM 24168/2014,11/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6598708&tipo=corrupcion-administrativa
FSM 24168/2014,11/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6598673&tipo=corrupcion-administrativa
FSM 24168/2014,11/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6598628&tipo=corrupcion-administrativa
FSM 24168/2014,17/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6462891&tipo=corrupcion-administrativa
FSM 24168/2014,17/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6458201&tipo=corrupcion-administrativa
FSM 24168/2014,20/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6334513&tipo=corrupcion-administrativa
FSM 24168/2014,20/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6334482&tipo=corrupcion-administrativa
CFP 12947/2014,02/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7421653&tipo=corrupcion-administrativa
CFP 12947/2014,05/10/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4655630&tipo=corrupcion-administrativa
CFP 12936/2014,06/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9098043&tipo=corrupcion-administrativa
CFP 12850/2014,08/05/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3259630&tipo=corrupcion-administrativa
CFP 12594/2014,25/08/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10977107&tipo=corrupcion-administrativa
CFP 12594/2014,25/08/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10977161&tipo=corrupcion-administrativa
CFP 12594/2014,14/07/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10876125&tipo=corrupcion-administrativa
CFP 12594/2014,14/07/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10876153&tipo=corrupcion-administrativa
CFP 12594/2014,12/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10038657&tipo=corrupcion-administrativa
CFP 12594/2014,12/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10038684&tipo=corrupcion-administrativa
CFP 12594/2014,12/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10038659&tipo=corrupcion-administrativa
CFP 12594/2014,09/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8676181&tipo=corrupcion-administrativa
CFP 12594/2014,10/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8552141&tipo=corrupcion-administrativa
CFP 12594/2014,23/12/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3885668&tipo=corrupcion-administrativa
CFP 12593/2014,26/11/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8852732&tipo=corrupcion-administrativa
CFP 12593/2014,08/11/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=8826628&tipo=corrupcion-administrativa
CFP 12593/2014,02/05/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=6548678&tipo=corrupcion-administrativa
CFP 12593/2014,27/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6530671&tipo=corrupcion-administrativa
CFP 12593/2014,10/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5960246&tipo=corrupcion-administrativa
CFP 12593/2014,04/10/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4649612&tipo=corrupcion-administrativa
CFP 12593/2014,13/09/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4577063&tipo=corrupcion-administrativa
CFP 12593/2014,24/02/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3973654&tipo=corrupcion-administrativa
CFP 12593/2014,03/12/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3833103&tipo=corrupcion-administrativa
CFP 12522/2014,06/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6881767&tipo=corrupcion-administrativa
CFP 12522/2014,11/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6598524&tipo=corrupcion-administrativa
CFP 12522/2014,11/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6598617&tipo=corrupcion-administrativa
CFP 12470/2014,27/04/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5200657&tipo=corrupcion-administrativa
CFP 12470/2014,30/03/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5096416&tipo=corrupcion-administrativa
CFP 12140/2014,17/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5635036&tipo=corrupcion-administrativa
CFP 12140/2014,13/07/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5533925&tipo=corrupcion-administrativa
CFP 12140/2014,07/04/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4118396&tipo=corrupcion-administrativa
CFP 12055/2014,27/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8293727&tipo=corrupcion-administrativa
CFP 12055/2014,24/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6672586&tipo=corrupcion-administrativa
CFP 11924/2014,27/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6370717&tipo=corrupcion-administrativa
CFP 11924/2014,09/02/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4938133&tipo=corrupcion-administrativa
CFP 11924/2014,16/08/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4483774&tipo=corrupcion-administrativa
CFP 11924/2014,05/04/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4109292&tipo=corrupcion-administrativa
CFP 11924/2014,30/06/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3411806&tipo=corrupcion-administrativa
CFP 11855/2014,11/08/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4475009&tipo=corrupcion-administrativa
CFP 11623/2014,25/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8736258&tipo=corrupcion-administrativa
CFP 11620/2014,05/09/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5703681&tipo=corrupcion-administrativa
CFP 11572/2014,07/11/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12197045&tipo=corrupcion-administrativa
CFP 11572/2014,06/01/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11357544&tipo=corrupcion-administrativa
CFP 11572/2014,14/02/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10423679&tipo=corrupcion-administrativa
CFP 11572/2014,22/12/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10386480&tipo=corrupcion-administrativa
CFP 11572/2014,06/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10025968&tipo=corrupcion-administrativa
CFP 11572/2014,06/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10025538&tipo=corrupcion-administrativa
CFP 11572/2014,27/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9810697&tipo=corrupcion-administrativa
CFP 11572/2014,04/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9690495&tipo=corrupcion-administrativa
CFP 11572/2014,26/03/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3161506&tipo=corrupcion-administrativa
CFP 11515/2014,13/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8434514&tipo=corrupcion-administrativa
CFP 11515/2014,28/06/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6835408&tipo=corrupcion-administrativa
CFP 11393/2014,19/09/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4596095&tipo=corrupcion-administrativa
CFP 11346/2014,08/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8072415&tipo=corrupcion-administrativa
CFP 11127/2014,03/05/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=11650113&tipo=corrupcion-administrativa
CFP 11127/2014,25/08/2022,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=10973003&tipo=corrupcion-administrativa
CFP 11127/2014,20/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8945327&tipo=corrupcion-administrativa
CFP 11127/2014,05/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7921582&tipo=corrupcion-administrativa
CFP 11127/2014,01/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7784783&tipo=corrupcion-administrativa
CFP 10658/2014,11/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8224259&tipo=corrupcion-administrativa
CFP 10658/2014,21/03/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5064779&tipo=corrupcion-administrativa
CFP 10653/2014,12/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5853278&tipo=corrupcion-administrativa
CFP 10653/2014,12/09/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5732343&tipo=corrupcion-administrativa
CFP 10653/2014,17/03/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4055311&tipo=corrupcion-administrativa
CFP 10653/2014,21/04/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3214039&tipo=corrupcion-administrativa
CFP 10653/2014,18/12/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=1856376&tipo=corrupcion-administrativa
CCC 10539/2014,21/03/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,scp/include/showFile.php?acc=showFAR&id=13206194&tipo=corrupcion-administrativa
CCC 10539/2014,23/02/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3967440&tipo=corrupcion-administrativa
CFP 10492/2014,11/11/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4768968&tipo=corrupcion-administrativa
CFP 10492/2014,26/10/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4718585&tipo=corrupcion-administrativa
CFP 10492/2014,07/09/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3572656&tipo=corrupcion-administrativa
CFP 10492/2014,02/07/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3416064&tipo=corrupcion-administrativa
CFP 10492/2014,27/05/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3309005&tipo=corrupcion-administrativa
CFP 10445/2014,22/12/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4878448&tipo=corrupcion-administrativa
CFP 10445/2014,15/11/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4805557&tipo=corrupcion-administrativa
CFP 10445/2014,18/03/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=1975558&tipo=corrupcion-administrativa
CFP 10445/2014,26/02/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=1931624&tipo=corrupcion-administrativa
CFP 10139/2014,16/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9788016&tipo=corrupcion-administrativa
CFP 10139/2014,03/09/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9366246&tipo=corrupcion-administrativa
CFP 10139/2014,14/05/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9151120&tipo=corrupcion-administrativa
CFP 10139/2014,03/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8656484&tipo=corrupcion-administrativa
CFP 10139/2014,10/09/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3586105&tipo=corrupcion-administrativa
CFP 10010/2014,01/12/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3826829&tipo=corrupcion-administrativa
CFP 10010/2014,15/07/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3448271&tipo=corrupcion-administrativa
CFP 9554/2014,02/11/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4741940&tipo=corrupcion-administrativa
CFP 9171/2014,03/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6858804&tipo=corrupcion-administrativa
CFP 8586/2014,20/09/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4599804&tipo=corrupcion-administrativa
CFP 8409/2014,11/11/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=1774928&tipo=corrupcion-administrativa
