numero_expediente,fecha,nombre,link
CFP 6097/2014,2014-12-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1825062&tipo=corrupcion-administrativa
CFP 6097/2014,2014-12-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1824949&tipo=corrupcion-administrativa
CFP 6063/2014,2018-07-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6951392&tipo=corrupcion-administrativa
CFP 6063/2014,2018-05-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6672570&tipo=corrupcion-administrativa
CFP 6063/2014,2015-07-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3426008&tipo=corrupcion-administrativa
CFP 5931/2014,2016-12-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4855300&tipo=corrupcion-administrativa
CFP 5789/2014,2017-05-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5236950&tipo=corrupcion-administrativa
CFP 5789/2014,2016-08-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4448537&tipo=corrupcion-administrativa
CFP 5343/2014,2017-03-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5097399&tipo=corrupcion-administrativa
CFP 5343/2014,2016-06-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4355001&tipo=corrupcion-administrativa
CFP 5327/2014,2017-04-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5166624&tipo=corrupcion-administrativa
CFP 5327/2014,2016-10-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4648133&tipo=corrupcion-administrativa
CFP 5315/2014,2014-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=998528&tipo=corrupcion-administrativa
CFP 5208/2014,2017-03-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5015548&tipo=corrupcion-administrativa
CFP 4995/2014,2025-10-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=14039304&tipo=corrupcion-administrativa
CFP 4995/2014,2025-10-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=14033573&tipo=corrupcion-administrativa
CFP 4995/2014,2025-09-25,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=14008919&tipo=corrupcion-administrativa
CFP 4995/2014,2025-09-03,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13925946&tipo=corrupcion-administrativa
CFP 4995/2014,2025-08-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13830215&tipo=corrupcion-administrativa
CFP 4995/2014,2025-07-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13770802&tipo=corrupcion-administrativa
CFP 4995/2014,2025-07-08,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13769569&tipo=corrupcion-administrativa
CFP 4995/2014,2025-06-19,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13704875&tipo=corrupcion-administrativa
CFP 4995/2014,2025-06-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13698237&tipo=corrupcion-administrativa
CFP 4995/2014,2025-06-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13678615&tipo=corrupcion-administrativa
CFP 4995/2014,2025-05-09,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13570161&tipo=corrupcion-administrativa
CFP 4995/2014,2025-05-08,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13565686&tipo=corrupcion-administrativa
CFP 4995/2014,2025-04-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13540857&tipo=corrupcion-administrativa
CFP 4995/2014,2025-04-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13457889&tipo=corrupcion-administrativa
CFP 4995/2014,2025-03-21,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13425474&tipo=corrupcion-administrativa
CFP 4995/2014,2025-03-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13411510&tipo=corrupcion-administrativa
CFP 4995/2014,2025-02-26,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13362652&tipo=corrupcion-administrativa
CFP 4995/2014,2025-02-20,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13344853&tipo=corrupcion-administrativa
CFP 4995/2014,2025-02-07,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13307862&tipo=corrupcion-administrativa
CFP 4995/2014,2024-12-20,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13258595&tipo=corrupcion-administrativa
CFP 4995/2014,2024-12-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13206578&tipo=corrupcion-administrativa
CFP 4995/2014,2024-11-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13153505&tipo=corrupcion-administrativa
CFP 4995/2014,2024-10-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13098994&tipo=corrupcion-administrativa
CFP 4995/2014,2024-10-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13098965&tipo=corrupcion-administrativa
CFP 4995/2014,2024-10-23,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13087978&tipo=corrupcion-administrativa
CFP 4995/2014,2024-10-08,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=13038363&tipo=corrupcion-administrativa
CFP 4995/2014,2024-09-25,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12999103&tipo=corrupcion-administrativa
CFP 4995/2014,2024-09-24,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12997590&tipo=corrupcion-administrativa
CFP 4995/2014,2024-09-20,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12986219&tipo=corrupcion-administrativa
CFP 4995/2014,2024-09-19,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12982758&tipo=corrupcion-administrativa
CFP 4995/2014,2024-09-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12947381&tipo=corrupcion-administrativa
CFP 4995/2014,2024-09-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12945468&tipo=corrupcion-administrativa
CFP 4995/2014,2024-08-26,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12906586&tipo=corrupcion-administrativa
CFP 4995/2014,2024-08-19,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12886504&tipo=corrupcion-administrativa
CFP 4995/2014,2024-08-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12843557&tipo=corrupcion-administrativa
CFP 4995/2014,2024-08-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12838906&tipo=corrupcion-administrativa
CFP 4995/2014,2024-07-18,TRIBUNAL DE FERIA NÂ° 1 - ATIENDE A LOS TOF,scp/include/showFile.php?acc=showFAR&id=12815420&tipo=corrupcion-administrativa
CFP 4995/2014,2024-07-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12813300&tipo=corrupcion-administrativa
CFP 4995/2014,2024-07-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12778052&tipo=corrupcion-administrativa
CFP 4995/2014,2024-07-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12778051&tipo=corrupcion-administrativa
CFP 4995/2014,2024-07-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12775598&tipo=corrupcion-administrativa
CFP 4995/2014,2024-06-13,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12733706&tipo=corrupcion-administrativa
CFP 4995/2014,2024-06-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12704450&tipo=corrupcion-administrativa
CFP 4995/2014,2024-05-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12687511&tipo=corrupcion-administrativa
CFP 4995/2014,2024-05-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12686540&tipo=corrupcion-administrativa
CFP 4995/2014,2024-05-20,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12660421&tipo=corrupcion-administrativa
CFP 4995/2014,2024-04-23,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12578170&tipo=corrupcion-administrativa
CFP 4995/2014,2024-03-27,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12511722&tipo=corrupcion-administrativa
CFP 4995/2014,2024-03-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12480881&tipo=corrupcion-administrativa
CFP 4995/2014,2024-03-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12477796&tipo=corrupcion-administrativa
CFP 4995/2014,2024-03-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12477139&tipo=corrupcion-administrativa
CFP 4995/2014,2023-12-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12343357&tipo=corrupcion-administrativa
CFP 4995/2014,2023-12-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12342487&tipo=corrupcion-administrativa
CFP 4995/2014,2023-12-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12305569&tipo=corrupcion-administrativa
CFP 4995/2014,2023-11-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12254211&tipo=corrupcion-administrativa
CFP 4995/2014,2023-11-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12254220&tipo=corrupcion-administrativa
CFP 4995/2014,2023-10-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12120902&tipo=corrupcion-administrativa
CFP 4995/2014,2023-09-13,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=12029831&tipo=corrupcion-administrativa
CFP 4995/2014,2023-08-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11946733&tipo=corrupcion-administrativa
CFP 4995/2014,2023-06-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11749803&tipo=corrupcion-administrativa
CFP 4995/2014,2023-05-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11698277&tipo=corrupcion-administrativa
CFP 4995/2014,2023-04-24,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11616887&tipo=corrupcion-administrativa
CFP 4995/2014,2023-04-24,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11616847&tipo=corrupcion-administrativa
CFP 4995/2014,2023-04-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11591969&tipo=corrupcion-administrativa
CFP 4995/2014,2023-04-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11591957&tipo=corrupcion-administrativa
CFP 4995/2014,2023-04-11,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11574085&tipo=corrupcion-administrativa
CFP 4995/2014,2023-03-31,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11551907&tipo=corrupcion-administrativa
CFP 4995/2014,2023-03-31,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11551878&tipo=corrupcion-administrativa
CFP 4995/2014,2023-03-20,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11509120&tipo=corrupcion-administrativa
CFP 4995/2014,2023-02-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11398066&tipo=corrupcion-administrativa
CFP 4995/2014,2023-02-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11398061&tipo=corrupcion-administrativa
CFP 4995/2014,2023-02-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11395873&tipo=corrupcion-administrativa
CFP 4995/2014,2022-12-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11349450&tipo=corrupcion-administrativa
CFP 4995/2014,2022-12-28,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11344846&tipo=corrupcion-administrativa
CFP 4995/2014,2022-12-28,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11343527&tipo=corrupcion-administrativa
CFP 4995/2014,2022-12-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11292481&tipo=corrupcion-administrativa
CFP 4995/2014,2022-12-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11278629&tipo=corrupcion-administrativa
CFP 4995/2014,2022-11-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11236359&tipo=corrupcion-administrativa
CFP 4995/2014,2022-11-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11236314&tipo=corrupcion-administrativa
CFP 4995/2014,2022-11-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11227630&tipo=corrupcion-administrativa
CFP 4995/2014,2022-11-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11227621&tipo=corrupcion-administrativa
CFP 4995/2014,2022-10-28,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11173567&tipo=corrupcion-administrativa
CFP 4995/2014,2022-10-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11128217&tipo=corrupcion-administrativa
CFP 4995/2014,2022-10-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11128176&tipo=corrupcion-administrativa
CFP 4995/2014,2022-09-16,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11041473&tipo=corrupcion-administrativa
CFP 4995/2014,2022-09-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11000649&tipo=corrupcion-administrativa
CFP 4995/2014,2022-08-16,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10940462&tipo=corrupcion-administrativa
CFP 4995/2014,2022-07-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10866793&tipo=corrupcion-administrativa
CFP 4995/2014,2022-07-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10839401&tipo=corrupcion-administrativa
CFP 4995/2014,2022-06-30,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10834862&tipo=corrupcion-administrativa
CFP 4995/2014,2022-05-26,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10724606&tipo=corrupcion-administrativa
CFP 4995/2014,2022-05-16,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10692015&tipo=corrupcion-administrativa
CFP 4995/2014,2022-05-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10673090&tipo=corrupcion-administrativa
CFP 4995/2014,2022-05-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10644807&tipo=corrupcion-administrativa
CFP 4995/2014,2022-04-19,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10600983&tipo=corrupcion-administrativa
CFP 4995/2014,2022-04-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10585040&tipo=corrupcion-administrativa
CFP 4995/2014,2022-04-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10559801&tipo=corrupcion-administrativa
CFP 4995/2014,2022-03-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10487651&tipo=corrupcion-administrativa
CFP 4995/2014,2022-02-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10445317&tipo=corrupcion-administrativa
CFP 4995/2014,2021-12-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10363775&tipo=corrupcion-administrativa
CFP 4995/2014,2021-12-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10311192&tipo=corrupcion-administrativa
CFP 4995/2014,2021-11-30,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10308444&tipo=corrupcion-administrativa
CFP 4995/2014,2021-11-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10269676&tipo=corrupcion-administrativa
CFP 4995/2014,2021-11-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10269533&tipo=corrupcion-administrativa
CFP 4995/2014,2021-11-11,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10265138&tipo=corrupcion-administrativa
CFP 4995/2014,2021-11-03,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10246843&tipo=corrupcion-administrativa
CFP 4995/2014,2021-11-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=10242405&tipo=corrupcion-administrativa
CFP 4995/2014,2021-10-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10229699&tipo=corrupcion-administrativa
CFP 4995/2014,2021-06-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9933952&tipo=corrupcion-administrativa
CFP 4995/2014,2021-05-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9883276&tipo=corrupcion-administrativa
CFP 4995/2014,2021-04-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9759631&tipo=corrupcion-administrativa
CFP 4995/2014,2021-03-26,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9742682&tipo=corrupcion-administrativa
CFP 4995/2014,2021-02-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9664556&tipo=corrupcion-administrativa
CFP 4995/2014,2021-02-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9656187&tipo=corrupcion-administrativa
CFP 4995/2014,2020-12-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9609097&tipo=corrupcion-administrativa
CFP 4995/2014,2020-11-27,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9551809&tipo=corrupcion-administrativa
CFP 4995/2014,2020-11-26,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9547710&tipo=corrupcion-administrativa
CFP 4995/2014,2020-09-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9409184&tipo=corrupcion-administrativa
CFP 4995/2014,2020-09-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9372115&tipo=corrupcion-administrativa
CFP 4995/2014,2020-06-26,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9212343&tipo=corrupcion-administrativa
CFP 4995/2014,2020-06-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=9204291&tipo=corrupcion-administrativa
CFP 4995/2014,2018-10-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7337139&tipo=corrupcion-administrativa
CFP 4995/2014,2018-10-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7275349&tipo=corrupcion-administrativa
CFP 4995/2014,2018-06-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6727658&tipo=corrupcion-administrativa
CFP 4995/2014,2018-04-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6407133&tipo=corrupcion-administrativa
CFP 4995/2014,2017-11-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6007064&tipo=corrupcion-administrativa
CFP 4995/2014,2017-06-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5362627&tipo=corrupcion-administrativa
CFP 4995/2014,2017-06-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5362667&tipo=corrupcion-administrativa
CFP 4995/2014,2017-05-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5249731&tipo=corrupcion-administrativa
CFP 4995/2014,2017-03-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5073260&tipo=corrupcion-administrativa
CFP 4995/2014,2017-03-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5024799&tipo=corrupcion-administrativa
CFP 4995/2014,2017-03-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5024991&tipo=corrupcion-administrativa
CFP 4995/2014,2016-09-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4601723&tipo=corrupcion-administrativa
CFP 4995/2014,2016-09-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4603931&tipo=corrupcion-administrativa
CCC 4841/2014,2017-09-12,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=6060104&tipo=corrupcion-administrativa
CCC 4841/2014,2016-12-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=4879436&tipo=corrupcion-administrativa
CCC 4841/2014,2016-09-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4575373&tipo=corrupcion-administrativa
CFP 4312/2014,2018-10-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7307391&tipo=corrupcion-administrativa
CFP 4312/2014,2018-09-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7176203&tipo=corrupcion-administrativa
CFP 4312/2014,2016-12-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4878384&tipo=corrupcion-administrativa
CFP 4249/2014,2019-04-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7902141&tipo=corrupcion-administrativa
