Expediente,Resolución
CFP 1035/2024,08/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1035/2024,06/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1035/2024,24/06/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1035/2024,28/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
FMP 88/2019,16/09/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
FMP 88/2019,03/07/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
FMP 88/2019,14/10/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,21/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,09/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,14/06/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,23/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,06/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,03/04/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,08/03/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,23/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,08/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,01/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,31/10/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,26/07/2023: TRIBUNAL DE FERIA NÂ° 1 - ATIENDE A LOS TOF
FMP 88/2019,13/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,22/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,22/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,10/06/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,10/06/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,26/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,24/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,24/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,16/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,29/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,20/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,12/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,01/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,30/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,30/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,25/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,25/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,25/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,04/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,02/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,17/02/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FMP 88/2019,06/01/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
FMP 88/2019,30/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,21/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,10/04/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,18/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,18/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,30/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,30/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,16/10/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,16/09/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,12/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,11/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,05/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,28/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,30/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,20/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,08/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,09/09/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12438/2008,17/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3017/2013,26/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,22/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,07/11/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,22/10/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,24/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,04/06/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,21/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,24/11/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,07/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,25/10/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,17/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,17/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,04/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,29/06/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/07/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,05/07/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,17/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,03/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,22/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,15/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,16/09/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/07/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,18/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,20/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,09/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,24/02/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,05/02/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,30/10/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,04/08/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,22/07/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,16/07/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,06/07/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,10/06/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,13/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,11/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,29/04/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,22/04/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,15/04/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,15/04/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,19/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,23/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,20/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,19/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,18/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,12/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,12/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,12/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,11/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,05/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,02/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/11/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,27/11/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,21/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,17/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/06/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,13/06/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,03/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,05/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,05/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,20/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,14/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,14/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,07/12/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,06/12/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,11/10/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,05/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,25/09/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,19/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,19/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,17/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/09/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,31/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/08/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,17/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,08/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/08/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,30/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,13/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/07/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,28/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/06/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,08/05/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,02/05/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,20/04/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,20/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,18/04/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,17/04/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,06/04/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,05/04/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,04/04/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,23/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,15/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,20/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,20/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,01/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,08/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,25/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,15/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,09/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,09/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,09/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,08/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,03/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,02/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,01/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,29/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,29/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,05/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,05/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,04/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,02/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,23/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,24/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,24/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,17/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,15/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,26/01/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,23/01/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,23/01/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,23/01/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,06/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,29/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,24/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,22/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,17/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,10/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,09/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,09/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,02/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,26/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,04/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,03/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,21/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,20/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,20/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,20/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,13/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,07/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,01/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,29/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,24/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,05/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,15/07/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/07/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,30/06/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,16/06/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/06/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,16/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,25/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,14/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,31/03/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,22/12/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
